hour,session_count,total_kwh,hour_of_day,day_of_week,month,is_weekend
2021-01-02 01:00:00+00:00,1,2.203,1,5,1,1
2021-01-02 02:00:00+00:00,2,19.473,2,5,1,1
2021-01-02 03:00:00+00:00,0,0.0,3,5,1,1
2021-01-02 04:00:00+00:00,1,31.138,4,5,1,1
2021-01-02 05:00:00+00:00,0,0.0,5,5,1,1
2021-01-02 06:00:00+00:00,0,0.0,6,5,1,1
2021-01-02 07:00:00+00:00,0,0.0,7,5,1,1
2021-01-02 08:00:00+00:00,0,0.0,8,5,1,1
2021-01-02 09:00:00+00:00,0,0.0,9,5,1,1
2021-01-02 10:00:00+00:00,0,0.0,10,5,1,1
2021-01-02 11:00:00+00:00,0,0.0,11,5,1,1
2021-01-02 12:00:00+00:00,0,0.0,12,5,1,1
2021-01-02 13:00:00+00:00,0,0.0,13,5,1,1
2021-01-02 14:00:00+00:00,0,0.0,14,5,1,1
2021-01-02 15:00:00+00:00,1,12.768,15,5,1,1
2021-01-02 16:00:00+00:00,0,0.0,16,5,1,1
2021-01-02 17:00:00+00:00,0,0.0,17,5,1,1
2021-01-02 18:00:00+00:00,0,0.0,18,5,1,1
2021-01-02 19:00:00+00:00,1,16.573,19,5,1,1
2021-01-02 20:00:00+00:00,2,34.714999999999996,20,5,1,1
2021-01-02 21:00:00+00:00,0,0.0,21,5,1,1
2021-01-02 22:00:00+00:00,0,0.0,22,5,1,1
2021-01-02 23:00:00+00:00,0,0.0,23,5,1,1
2021-01-03 00:00:00+00:00,0,0.0,0,6,1,1
2021-01-03 01:00:00+00:00,1,29.968,1,6,1,1
2021-01-03 02:00:00+00:00,0,0.0,2,6,1,1
2021-01-03 03:00:00+00:00,1,2.151,3,6,1,1
2021-01-03 04:00:00+00:00,0,0.0,4,6,1,1
2021-01-03 05:00:00+00:00,0,0.0,5,6,1,1
2021-01-03 06:00:00+00:00,1,13.162,6,6,1,1
2021-01-03 07:00:00+00:00,0,0.0,7,6,1,1
2021-01-03 08:00:00+00:00,0,0.0,8,6,1,1
2021-01-03 09:00:00+00:00,0,0.0,9,6,1,1
2021-01-03 10:00:00+00:00,0,0.0,10,6,1,1
2021-01-03 11:00:00+00:00,0,0.0,11,6,1,1
2021-01-03 12:00:00+00:00,0,0.0,12,6,1,1
2021-01-03 13:00:00+00:00,0,0.0,13,6,1,1
2021-01-03 14:00:00+00:00,0,0.0,14,6,1,1
2021-01-03 15:00:00+00:00,0,0.0,15,6,1,1
2021-01-03 16:00:00+00:00,0,0.0,16,6,1,1
2021-01-03 17:00:00+00:00,0,0.0,17,6,1,1
2021-01-03 18:00:00+00:00,1,27.187,18,6,1,1
2021-01-03 19:00:00+00:00,0,0.0,19,6,1,1
2021-01-03 20:00:00+00:00,0,0.0,20,6,1,1
2021-01-03 21:00:00+00:00,0,0.0,21,6,1,1
2021-01-03 22:00:00+00:00,2,18.169,22,6,1,1
2021-01-03 23:00:00+00:00,0,0.0,23,6,1,1
2021-01-04 00:00:00+00:00,0,0.0,0,0,1,0
2021-01-04 01:00:00+00:00,1,2.373,1,0,1,0
2021-01-04 02:00:00+00:00,0,0.0,2,0,1,0
2021-01-04 03:00:00+00:00,1,37.012,3,0,1,0
2021-01-04 04:00:00+00:00,0,0.0,4,0,1,0
2021-01-04 05:00:00+00:00,0,0.0,5,0,1,0
2021-01-04 06:00:00+00:00,0,0.0,6,0,1,0
2021-01-04 07:00:00+00:00,0,0.0,7,0,1,0
2021-01-04 08:00:00+00:00,0,0.0,8,0,1,0
2021-01-04 09:00:00+00:00,0,0.0,9,0,1,0
2021-01-04 10:00:00+00:00,0,0.0,10,0,1,0
2021-01-04 11:00:00+00:00,0,0.0,11,0,1,0
2021-01-04 12:00:00+00:00,0,0.0,12,0,1,0
2021-01-04 13:00:00+00:00,0,0.0,13,0,1,0
2021-01-04 14:00:00+00:00,0,0.0,14,0,1,0
2021-01-04 15:00:00+00:00,0,0.0,15,0,1,0
2021-01-04 16:00:00+00:00,0,0.0,16,0,1,0
2021-01-04 17:00:00+00:00,0,0.0,17,0,1,0
2021-01-04 18:00:00+00:00,0,0.0,18,0,1,0
2021-01-04 19:00:00+00:00,0,0.0,19,0,1,0
2021-01-04 20:00:00+00:00,2,35.929,20,0,1,0
2021-01-04 21:00:00+00:00,1,8.859,21,0,1,0
2021-01-04 22:00:00+00:00,0,0.0,22,0,1,0
2021-01-04 23:00:00+00:00,0,0.0,23,0,1,0
2021-01-05 00:00:00+00:00,1,17.519,0,1,1,0
2021-01-05 01:00:00+00:00,0,0.0,1,1,1,0
2021-01-05 02:00:00+00:00,0,0.0,2,1,1,0
2021-01-05 03:00:00+00:00,0,0.0,3,1,1,0
2021-01-05 04:00:00+00:00,0,0.0,4,1,1,0
2021-01-05 05:00:00+00:00,0,0.0,5,1,1,0
2021-01-05 06:00:00+00:00,0,0.0,6,1,1,0
2021-01-05 07:00:00+00:00,0,0.0,7,1,1,0
2021-01-05 08:00:00+00:00,0,0.0,8,1,1,0
2021-01-05 09:00:00+00:00,0,0.0,9,1,1,0
2021-01-05 10:00:00+00:00,0,0.0,10,1,1,0
2021-01-05 11:00:00+00:00,0,0.0,11,1,1,0
2021-01-05 12:00:00+00:00,0,0.0,12,1,1,0
2021-01-05 13:00:00+00:00,0,0.0,13,1,1,0
2021-01-05 14:00:00+00:00,0,0.0,14,1,1,0
2021-01-05 15:00:00+00:00,0,0.0,15,1,1,0
2021-01-05 16:00:00+00:00,0,0.0,16,1,1,0
2021-01-05 17:00:00+00:00,1,12.576,17,1,1,0
2021-01-05 18:00:00+00:00,1,2.155,18,1,1,0
2021-01-05 19:00:00+00:00,0,0.0,19,1,1,0
2021-01-05 20:00:00+00:00,0,0.0,20,1,1,0
2021-01-05 21:00:00+00:00,2,14.768,21,1,1,0
2021-01-05 22:00:00+00:00,0,0.0,22,1,1,0
2021-01-05 23:00:00+00:00,1,1.874,23,1,1,0
2021-01-06 00:00:00+00:00,0,0.0,0,2,1,0
2021-01-06 01:00:00+00:00,0,0.0,1,2,1,0
2021-01-06 02:00:00+00:00,0,0.0,2,2,1,0
2021-01-06 03:00:00+00:00,0,0.0,3,2,1,0
2021-01-06 04:00:00+00:00,0,0.0,4,2,1,0
2021-01-06 05:00:00+00:00,0,0.0,5,2,1,0
2021-01-06 06:00:00+00:00,1,5.302,6,2,1,0
2021-01-06 07:00:00+00:00,0,0.0,7,2,1,0
2021-01-06 08:00:00+00:00,0,0.0,8,2,1,0
2021-01-06 09:00:00+00:00,0,0.0,9,2,1,0
2021-01-06 10:00:00+00:00,0,0.0,10,2,1,0
2021-01-06 11:00:00+00:00,0,0.0,11,2,1,0
2021-01-06 12:00:00+00:00,0,0.0,12,2,1,0
2021-01-06 13:00:00+00:00,0,0.0,13,2,1,0
2021-01-06 14:00:00+00:00,0,0.0,14,2,1,0
2021-01-06 15:00:00+00:00,1,27.838,15,2,1,0
2021-01-06 16:00:00+00:00,1,16.883,16,2,1,0
2021-01-06 17:00:00+00:00,0,0.0,17,2,1,0
2021-01-06 18:00:00+00:00,1,6.271,18,2,1,0
2021-01-06 19:00:00+00:00,0,0.0,19,2,1,0
2021-01-06 20:00:00+00:00,1,2.645,20,2,1,0
2021-01-06 21:00:00+00:00,1,2.091,21,2,1,0
2021-01-06 22:00:00+00:00,0,0.0,22,2,1,0
2021-01-06 23:00:00+00:00,1,10.198,23,2,1,0
2021-01-07 00:00:00+00:00,0,0.0,0,3,1,0
2021-01-07 01:00:00+00:00,0,0.0,1,3,1,0
2021-01-07 02:00:00+00:00,1,20.589,2,3,1,0
2021-01-07 03:00:00+00:00,0,0.0,3,3,1,0
2021-01-07 04:00:00+00:00,0,0.0,4,3,1,0
2021-01-07 05:00:00+00:00,0,0.0,5,3,1,0
2021-01-07 06:00:00+00:00,0,0.0,6,3,1,0
2021-01-07 07:00:00+00:00,0,0.0,7,3,1,0
2021-01-07 08:00:00+00:00,0,0.0,8,3,1,0
2021-01-07 09:00:00+00:00,0,0.0,9,3,1,0
2021-01-07 10:00:00+00:00,0,0.0,10,3,1,0
2021-01-07 11:00:00+00:00,0,0.0,11,3,1,0
2021-01-07 12:00:00+00:00,0,0.0,12,3,1,0
2021-01-07 13:00:00+00:00,0,0.0,13,3,1,0
2021-01-07 14:00:00+00:00,0,0.0,14,3,1,0
2021-01-07 15:00:00+00:00,0,0.0,15,3,1,0
2021-01-07 16:00:00+00:00,0,0.0,16,3,1,0
2021-01-07 17:00:00+00:00,1,6.362,17,3,1,0
2021-01-07 18:00:00+00:00,0,0.0,18,3,1,0
2021-01-07 19:00:00+00:00,0,0.0,19,3,1,0
2021-01-07 20:00:00+00:00,0,0.0,20,3,1,0
2021-01-07 21:00:00+00:00,1,1.264,21,3,1,0
2021-01-07 22:00:00+00:00,1,2.102,22,3,1,0
2021-01-07 23:00:00+00:00,0,0.0,23,3,1,0
2021-01-08 00:00:00+00:00,0,0.0,0,4,1,0
2021-01-08 01:00:00+00:00,1,13.479,1,4,1,0
2021-01-08 02:00:00+00:00,1,8.138,2,4,1,0
2021-01-08 03:00:00+00:00,0,0.0,3,4,1,0
2021-01-08 04:00:00+00:00,0,0.0,4,4,1,0
2021-01-08 05:00:00+00:00,0,0.0,5,4,1,0
2021-01-08 06:00:00+00:00,0,0.0,6,4,1,0
2021-01-08 07:00:00+00:00,0,0.0,7,4,1,0
2021-01-08 08:00:00+00:00,0,0.0,8,4,1,0
2021-01-08 09:00:00+00:00,0,0.0,9,4,1,0
2021-01-08 10:00:00+00:00,0,0.0,10,4,1,0
2021-01-08 11:00:00+00:00,0,0.0,11,4,1,0
2021-01-08 12:00:00+00:00,0,0.0,12,4,1,0
2021-01-08 13:00:00+00:00,0,0.0,13,4,1,0
2021-01-08 14:00:00+00:00,0,0.0,14,4,1,0
2021-01-08 15:00:00+00:00,0,0.0,15,4,1,0
2021-01-08 16:00:00+00:00,0,0.0,16,4,1,0
2021-01-08 17:00:00+00:00,0,0.0,17,4,1,0
2021-01-08 18:00:00+00:00,0,0.0,18,4,1,0
2021-01-08 19:00:00+00:00,0,0.0,19,4,1,0
2021-01-08 20:00:00+00:00,1,3.348,20,4,1,0
2021-01-08 21:00:00+00:00,0,0.0,21,4,1,0
2021-01-08 22:00:00+00:00,1,2.17,22,4,1,0
2021-01-08 23:00:00+00:00,1,13.497,23,4,1,0
2021-01-09 00:00:00+00:00,0,0.0,0,5,1,1
2021-01-09 01:00:00+00:00,0,0.0,1,5,1,1
2021-01-09 02:00:00+00:00,0,0.0,2,5,1,1
2021-01-09 03:00:00+00:00,0,0.0,3,5,1,1
2021-01-09 04:00:00+00:00,0,0.0,4,5,1,1
2021-01-09 05:00:00+00:00,0,0.0,5,5,1,1
2021-01-09 06:00:00+00:00,1,40.83,6,5,1,1
2021-01-09 07:00:00+00:00,0,0.0,7,5,1,1
2021-01-09 08:00:00+00:00,0,0.0,8,5,1,1
2021-01-09 09:00:00+00:00,0,0.0,9,5,1,1
2021-01-09 10:00:00+00:00,0,0.0,10,5,1,1
2021-01-09 11:00:00+00:00,0,0.0,11,5,1,1
2021-01-09 12:00:00+00:00,0,0.0,12,5,1,1
2021-01-09 13:00:00+00:00,0,0.0,13,5,1,1
2021-01-09 14:00:00+00:00,0,0.0,14,5,1,1
2021-01-09 15:00:00+00:00,1,34.793,15,5,1,1
2021-01-09 16:00:00+00:00,0,0.0,16,5,1,1
2021-01-09 17:00:00+00:00,0,0.0,17,5,1,1
2021-01-09 18:00:00+00:00,0,0.0,18,5,1,1
2021-01-09 19:00:00+00:00,0,0.0,19,5,1,1
2021-01-09 20:00:00+00:00,1,23.645,20,5,1,1
2021-01-09 21:00:00+00:00,0,0.0,21,5,1,1
2021-01-09 22:00:00+00:00,1,14.239,22,5,1,1
2021-01-09 23:00:00+00:00,1,17.808,23,5,1,1
2021-01-10 00:00:00+00:00,1,17.052,0,6,1,1
2021-01-10 01:00:00+00:00,0,0.0,1,6,1,1
2021-01-10 02:00:00+00:00,1,2.428,2,6,1,1
2021-01-10 03:00:00+00:00,1,1.845,3,6,1,1
2021-01-10 04:00:00+00:00,1,11.401,4,6,1,1
2021-01-10 05:00:00+00:00,0,0.0,5,6,1,1
2021-01-10 06:00:00+00:00,0,0.0,6,6,1,1
2021-01-10 07:00:00+00:00,0,0.0,7,6,1,1
2021-01-10 08:00:00+00:00,0,0.0,8,6,1,1
2021-01-10 09:00:00+00:00,0,0.0,9,6,1,1
2021-01-10 10:00:00+00:00,0,0.0,10,6,1,1
2021-01-10 11:00:00+00:00,0,0.0,11,6,1,1
2021-01-10 12:00:00+00:00,0,0.0,12,6,1,1
2021-01-10 13:00:00+00:00,0,0.0,13,6,1,1
2021-01-10 14:00:00+00:00,0,0.0,14,6,1,1
2021-01-10 15:00:00+00:00,0,0.0,15,6,1,1
2021-01-10 16:00:00+00:00,0,0.0,16,6,1,1
2021-01-10 17:00:00+00:00,0,0.0,17,6,1,1
2021-01-10 18:00:00+00:00,3,45.758,18,6,1,1
2021-01-10 19:00:00+00:00,0,0.0,19,6,1,1
2021-01-10 20:00:00+00:00,0,0.0,20,6,1,1
2021-01-10 21:00:00+00:00,0,0.0,21,6,1,1
2021-01-10 22:00:00+00:00,0,0.0,22,6,1,1
2021-01-10 23:00:00+00:00,0,0.0,23,6,1,1
2021-01-11 00:00:00+00:00,1,1.407,0,0,1,0
2021-01-11 01:00:00+00:00,1,2.188,1,0,1,0
2021-01-11 02:00:00+00:00,0,0.0,2,0,1,0
2021-01-11 03:00:00+00:00,0,0.0,3,0,1,0
2021-01-11 04:00:00+00:00,0,0.0,4,0,1,0
2021-01-11 05:00:00+00:00,0,0.0,5,0,1,0
2021-01-11 06:00:00+00:00,0,0.0,6,0,1,0
2021-01-11 07:00:00+00:00,0,0.0,7,0,1,0
2021-01-11 08:00:00+00:00,0,0.0,8,0,1,0
2021-01-11 09:00:00+00:00,0,0.0,9,0,1,0
2021-01-11 10:00:00+00:00,0,0.0,10,0,1,0
2021-01-11 11:00:00+00:00,0,0.0,11,0,1,0
2021-01-11 12:00:00+00:00,0,0.0,12,0,1,0
2021-01-11 13:00:00+00:00,0,0.0,13,0,1,0
2021-01-11 14:00:00+00:00,1,29.234,14,0,1,0
2021-01-11 15:00:00+00:00,0,0.0,15,0,1,0
2021-01-11 16:00:00+00:00,1,9.607,16,0,1,0
2021-01-11 17:00:00+00:00,1,27.237,17,0,1,0
2021-01-11 18:00:00+00:00,0,0.0,18,0,1,0
2021-01-11 19:00:00+00:00,1,6.25,19,0,1,0
2021-01-11 20:00:00+00:00,1,1.648,20,0,1,0
2021-01-11 21:00:00+00:00,1,1.885,21,0,1,0
2021-01-11 22:00:00+00:00,1,0.711,22,0,1,0
2021-01-11 23:00:00+00:00,0,0.0,23,0,1,0
2021-01-12 00:00:00+00:00,0,0.0,0,1,1,0
2021-01-12 01:00:00+00:00,2,22.41,1,1,1,0
2021-01-12 02:00:00+00:00,0,0.0,2,1,1,0
2021-01-12 03:00:00+00:00,0,0.0,3,1,1,0
2021-01-12 04:00:00+00:00,1,43.732,4,1,1,0
2021-01-12 05:00:00+00:00,0,0.0,5,1,1,0
2021-01-12 06:00:00+00:00,0,0.0,6,1,1,0
2021-01-12 07:00:00+00:00,0,0.0,7,1,1,0
2021-01-12 08:00:00+00:00,0,0.0,8,1,1,0
2021-01-12 09:00:00+00:00,0,0.0,9,1,1,0
2021-01-12 10:00:00+00:00,0,0.0,10,1,1,0
2021-01-12 11:00:00+00:00,0,0.0,11,1,1,0
2021-01-12 12:00:00+00:00,0,0.0,12,1,1,0
2021-01-12 13:00:00+00:00,0,0.0,13,1,1,0
2021-01-12 14:00:00+00:00,0,0.0,14,1,1,0
2021-01-12 15:00:00+00:00,0,0.0,15,1,1,0
2021-01-12 16:00:00+00:00,0,0.0,16,1,1,0
2021-01-12 17:00:00+00:00,0,0.0,17,1,1,0
2021-01-12 18:00:00+00:00,1,7.339,18,1,1,0
2021-01-12 19:00:00+00:00,1,8.464,19,1,1,0
2021-01-12 20:00:00+00:00,1,16.485,20,1,1,0
2021-01-12 21:00:00+00:00,0,0.0,21,1,1,0
2021-01-12 22:00:00+00:00,2,23.402,22,1,1,0
2021-01-12 23:00:00+00:00,1,26.798,23,1,1,0
2021-01-13 00:00:00+00:00,1,9.019,0,2,1,0
2021-01-13 01:00:00+00:00,1,21.262,1,2,1,0
2021-01-13 02:00:00+00:00,0,0.0,2,2,1,0
2021-01-13 03:00:00+00:00,0,0.0,3,2,1,0
2021-01-13 04:00:00+00:00,0,0.0,4,2,1,0
2021-01-13 05:00:00+00:00,1,16.022,5,2,1,0
2021-01-13 06:00:00+00:00,0,0.0,6,2,1,0
2021-01-13 07:00:00+00:00,0,0.0,7,2,1,0
2021-01-13 08:00:00+00:00,0,0.0,8,2,1,0
2021-01-13 09:00:00+00:00,0,0.0,9,2,1,0
2021-01-13 10:00:00+00:00,0,0.0,10,2,1,0
2021-01-13 11:00:00+00:00,0,0.0,11,2,1,0
2021-01-13 12:00:00+00:00,0,0.0,12,2,1,0
2021-01-13 13:00:00+00:00,0,0.0,13,2,1,0
2021-01-13 14:00:00+00:00,0,0.0,14,2,1,0
2021-01-13 15:00:00+00:00,1,19.79,15,2,1,0
2021-01-13 16:00:00+00:00,0,0.0,16,2,1,0
2021-01-13 17:00:00+00:00,0,0.0,17,2,1,0
2021-01-13 18:00:00+00:00,0,0.0,18,2,1,0
2021-01-13 19:00:00+00:00,0,0.0,19,2,1,0
2021-01-13 20:00:00+00:00,1,0.988,20,2,1,0
2021-01-13 21:00:00+00:00,1,2.212,21,2,1,0
2021-01-13 22:00:00+00:00,0,0.0,22,2,1,0
2021-01-13 23:00:00+00:00,0,0.0,23,2,1,0
2021-01-14 00:00:00+00:00,1,2.321,0,3,1,0
2021-01-14 01:00:00+00:00,0,0.0,1,3,1,0
2021-01-14 02:00:00+00:00,0,0.0,2,3,1,0
2021-01-14 03:00:00+00:00,0,0.0,3,3,1,0
2021-01-14 04:00:00+00:00,0,0.0,4,3,1,0
2021-01-14 05:00:00+00:00,0,0.0,5,3,1,0
2021-01-14 06:00:00+00:00,0,0.0,6,3,1,0
2021-01-14 07:00:00+00:00,0,0.0,7,3,1,0
2021-01-14 08:00:00+00:00,0,0.0,8,3,1,0
2021-01-14 09:00:00+00:00,0,0.0,9,3,1,0
2021-01-14 10:00:00+00:00,0,0.0,10,3,1,0
2021-01-14 11:00:00+00:00,0,0.0,11,3,1,0
2021-01-14 12:00:00+00:00,0,0.0,12,3,1,0
2021-01-14 13:00:00+00:00,0,0.0,13,3,1,0
2021-01-14 14:00:00+00:00,0,0.0,14,3,1,0
2021-01-14 15:00:00+00:00,1,13.712,15,3,1,0
2021-01-14 16:00:00+00:00,1,5.507,16,3,1,0
2021-01-14 17:00:00+00:00,0,0.0,17,3,1,0
2021-01-14 18:00:00+00:00,0,0.0,18,3,1,0
2021-01-14 19:00:00+00:00,0,0.0,19,3,1,0
2021-01-14 20:00:00+00:00,0,0.0,20,3,1,0
2021-01-14 21:00:00+00:00,2,6.911,21,3,1,0
2021-01-14 22:00:00+00:00,1,2.093,22,3,1,0
2021-01-14 23:00:00+00:00,0,0.0,23,3,1,0
2021-01-15 00:00:00+00:00,1,5.547,0,4,1,0
2021-01-15 01:00:00+00:00,0,0.0,1,4,1,0
2021-01-15 02:00:00+00:00,0,0.0,2,4,1,0
2021-01-15 03:00:00+00:00,0,0.0,3,4,1,0
2021-01-15 04:00:00+00:00,0,0.0,4,4,1,0
2021-01-15 05:00:00+00:00,0,0.0,5,4,1,0
2021-01-15 06:00:00+00:00,0,0.0,6,4,1,0
2021-01-15 07:00:00+00:00,0,0.0,7,4,1,0
2021-01-15 08:00:00+00:00,0,0.0,8,4,1,0
2021-01-15 09:00:00+00:00,0,0.0,9,4,1,0
2021-01-15 10:00:00+00:00,0,0.0,10,4,1,0
2021-01-15 11:00:00+00:00,0,0.0,11,4,1,0
2021-01-15 12:00:00+00:00,0,0.0,12,4,1,0
2021-01-15 13:00:00+00:00,0,0.0,13,4,1,0
2021-01-15 14:00:00+00:00,0,0.0,14,4,1,0
2021-01-15 15:00:00+00:00,0,0.0,15,4,1,0
2021-01-15 16:00:00+00:00,1,35.863,16,4,1,0
2021-01-15 17:00:00+00:00,0,0.0,17,4,1,0
2021-01-15 18:00:00+00:00,1,31.093,18,4,1,0
2021-01-15 19:00:00+00:00,1,5.349,19,4,1,0
2021-01-15 20:00:00+00:00,0,0.0,20,4,1,0
2021-01-15 21:00:00+00:00,0,0.0,21,4,1,0
2021-01-15 22:00:00+00:00,0,0.0,22,4,1,0
2021-01-15 23:00:00+00:00,2,38.163,23,4,1,0
2021-01-16 00:00:00+00:00,1,2.013,0,5,1,1
2021-01-16 01:00:00+00:00,0,0.0,1,5,1,1
2021-01-16 02:00:00+00:00,0,0.0,2,5,1,1
2021-01-16 03:00:00+00:00,0,0.0,3,5,1,1
2021-01-16 04:00:00+00:00,0,0.0,4,5,1,1
2021-01-16 05:00:00+00:00,0,0.0,5,5,1,1
2021-01-16 06:00:00+00:00,0,0.0,6,5,1,1
2021-01-16 07:00:00+00:00,0,0.0,7,5,1,1
2021-01-16 08:00:00+00:00,0,0.0,8,5,1,1
2021-01-16 09:00:00+00:00,0,0.0,9,5,1,1
2021-01-16 10:00:00+00:00,0,0.0,10,5,1,1
2021-01-16 11:00:00+00:00,0,0.0,11,5,1,1
2021-01-16 12:00:00+00:00,0,0.0,12,5,1,1
2021-01-16 13:00:00+00:00,0,0.0,13,5,1,1
2021-01-16 14:00:00+00:00,0,0.0,14,5,1,1
2021-01-16 15:00:00+00:00,0,0.0,15,5,1,1
2021-01-16 16:00:00+00:00,0,0.0,16,5,1,1
2021-01-16 17:00:00+00:00,0,0.0,17,5,1,1
2021-01-16 18:00:00+00:00,0,0.0,18,5,1,1
2021-01-16 19:00:00+00:00,0,0.0,19,5,1,1
2021-01-16 20:00:00+00:00,1,9.061,20,5,1,1
2021-01-16 21:00:00+00:00,0,0.0,21,5,1,1
2021-01-16 22:00:00+00:00,1,2.0,22,5,1,1
2021-01-16 23:00:00+00:00,0,0.0,23,5,1,1
2021-01-17 00:00:00+00:00,0,0.0,0,6,1,1
2021-01-17 01:00:00+00:00,1,14.497,1,6,1,1
2021-01-17 02:00:00+00:00,0,0.0,2,6,1,1
2021-01-17 03:00:00+00:00,1,31.159,3,6,1,1
2021-01-17 04:00:00+00:00,1,11.363,4,6,1,1
2021-01-17 05:00:00+00:00,0,0.0,5,6,1,1
2021-01-17 06:00:00+00:00,1,7.941,6,6,1,1
2021-01-17 07:00:00+00:00,0,0.0,7,6,1,1
2021-01-17 08:00:00+00:00,0,0.0,8,6,1,1
2021-01-17 09:00:00+00:00,0,0.0,9,6,1,1
2021-01-17 10:00:00+00:00,0,0.0,10,6,1,1
2021-01-17 11:00:00+00:00,0,0.0,11,6,1,1
2021-01-17 12:00:00+00:00,0,0.0,12,6,1,1
2021-01-17 13:00:00+00:00,0,0.0,13,6,1,1
2021-01-17 14:00:00+00:00,0,0.0,14,6,1,1
2021-01-17 15:00:00+00:00,0,0.0,15,6,1,1
2021-01-17 16:00:00+00:00,1,26.836,16,6,1,1
2021-01-17 17:00:00+00:00,0,0.0,17,6,1,1
2021-01-17 18:00:00+00:00,0,0.0,18,6,1,1
2021-01-17 19:00:00+00:00,0,0.0,19,6,1,1
2021-01-17 20:00:00+00:00,0,0.0,20,6,1,1
2021-01-17 21:00:00+00:00,0,0.0,21,6,1,1
2021-01-17 22:00:00+00:00,0,0.0,22,6,1,1
2021-01-17 23:00:00+00:00,1,29.473,23,6,1,1
2021-01-18 00:00:00+00:00,0,0.0,0,0,1,0
2021-01-18 01:00:00+00:00,0,0.0,1,0,1,0
2021-01-18 02:00:00+00:00,0,0.0,2,0,1,0
2021-01-18 03:00:00+00:00,1,15.928,3,0,1,0
2021-01-18 04:00:00+00:00,0,0.0,4,0,1,0
2021-01-18 05:00:00+00:00,0,0.0,5,0,1,0
2021-01-18 06:00:00+00:00,0,0.0,6,0,1,0
2021-01-18 07:00:00+00:00,0,0.0,7,0,1,0
2021-01-18 08:00:00+00:00,1,15.596,8,0,1,0
2021-01-18 09:00:00+00:00,0,0.0,9,0,1,0
2021-01-18 10:00:00+00:00,0,0.0,10,0,1,0
2021-01-18 11:00:00+00:00,0,0.0,11,0,1,0
2021-01-18 12:00:00+00:00,0,0.0,12,0,1,0
2021-01-18 13:00:00+00:00,0,0.0,13,0,1,0
2021-01-18 14:00:00+00:00,0,0.0,14,0,1,0
2021-01-18 15:00:00+00:00,0,0.0,15,0,1,0
2021-01-18 16:00:00+00:00,0,0.0,16,0,1,0
2021-01-18 17:00:00+00:00,0,0.0,17,0,1,0
2021-01-18 18:00:00+00:00,1,12.118,18,0,1,0
2021-01-18 19:00:00+00:00,0,0.0,19,0,1,0
2021-01-18 20:00:00+00:00,0,0.0,20,0,1,0
2021-01-18 21:00:00+00:00,0,0.0,21,0,1,0
2021-01-18 22:00:00+00:00,0,0.0,22,0,1,0
2021-01-18 23:00:00+00:00,0,0.0,23,0,1,0
2021-01-19 00:00:00+00:00,1,1.496,0,1,1,0
2021-01-19 01:00:00+00:00,0,0.0,1,1,1,0
2021-01-19 02:00:00+00:00,1,2.159,2,1,1,0
2021-01-19 03:00:00+00:00,1,26.651,3,1,1,0
2021-01-19 04:00:00+00:00,0,0.0,4,1,1,0
2021-01-19 05:00:00+00:00,0,0.0,5,1,1,0
2021-01-19 06:00:00+00:00,0,0.0,6,1,1,0
2021-01-19 07:00:00+00:00,1,37.608,7,1,1,0
2021-01-19 08:00:00+00:00,0,0.0,8,1,1,0
2021-01-19 09:00:00+00:00,0,0.0,9,1,1,0
2021-01-19 10:00:00+00:00,0,0.0,10,1,1,0
2021-01-19 11:00:00+00:00,0,0.0,11,1,1,0
2021-01-19 12:00:00+00:00,0,0.0,12,1,1,0
2021-01-19 13:00:00+00:00,0,0.0,13,1,1,0
2021-01-19 14:00:00+00:00,0,0.0,14,1,1,0
2021-01-19 15:00:00+00:00,0,0.0,15,1,1,0
2021-01-19 16:00:00+00:00,0,0.0,16,1,1,0
2021-01-19 17:00:00+00:00,2,38.711000000000006,17,1,1,0
2021-01-19 18:00:00+00:00,1,6.277,18,1,1,0
2021-01-19 19:00:00+00:00,0,0.0,19,1,1,0
2021-01-19 20:00:00+00:00,0,0.0,20,1,1,0
2021-01-19 21:00:00+00:00,1,12.038,21,1,1,0
2021-01-19 22:00:00+00:00,1,2.146,22,1,1,0
2021-01-19 23:00:00+00:00,1,12.843,23,1,1,0
2021-01-20 00:00:00+00:00,0,0.0,0,2,1,0
2021-01-20 01:00:00+00:00,1,13.288,1,2,1,0
2021-01-20 02:00:00+00:00,1,21.001,2,2,1,0
2021-01-20 03:00:00+00:00,0,0.0,3,2,1,0
2021-01-20 04:00:00+00:00,0,0.0,4,2,1,0
2021-01-20 05:00:00+00:00,0,0.0,5,2,1,0
2021-01-20 06:00:00+00:00,0,0.0,6,2,1,0
2021-01-20 07:00:00+00:00,0,0.0,7,2,1,0
2021-01-20 08:00:00+00:00,0,0.0,8,2,1,0
2021-01-20 09:00:00+00:00,0,0.0,9,2,1,0
2021-01-20 10:00:00+00:00,1,38.985,10,2,1,0
2021-01-20 11:00:00+00:00,0,0.0,11,2,1,0
2021-01-20 12:00:00+00:00,0,0.0,12,2,1,0
2021-01-20 13:00:00+00:00,0,0.0,13,2,1,0
2021-01-20 14:00:00+00:00,0,0.0,14,2,1,0
2021-01-20 15:00:00+00:00,0,0.0,15,2,1,0
2021-01-20 16:00:00+00:00,1,36.531,16,2,1,0
2021-01-20 17:00:00+00:00,1,2.921,17,2,1,0
2021-01-20 18:00:00+00:00,0,0.0,18,2,1,0
